s_data,s_p_id,s_sk_id,s_cena_sprzedazy,s_cena_zakupu,s_liczba_towarow,s_liczba_klientow
2014-01-30,70,9,2.6,1.56,10,10
2014-01-30,49,15,2.45,1.47,3,3
2014-01-30,43,5,2.45,1.47,6,6
2014-01-30,118,9,20.99,14.99,1,1
2014-01-30,66,5,2.6,1.56,10,10
2014-01-30,124,5,20.99,14.99,6,6
2014-01-30,119,5,20.99,14.99,7,7
2014-01-30,141,5,0.34,0.2,4,3
2014-01-30,19,5,2.45,1.47,1,1
2014-01-30,19,9,2.45,1.47,7,7
2014-01-30,35,14,2.45,1.4,5,5
2014-01-30,82,14,2.6,1.48,9,9
2014-01-30,52,9,2.6,1.56,10,10
2014-01-30,73,5,2.6,1.56,1,1
2014-01-30,91,4,2.5,1.68,9,9
2014-01-30,28,5,2.45,1.47,1,1
2014-01-30,97,15,3.74,3.74,2,2
2014-01-30,45,9,2.45,1.47,3,3
2014-01-30,118,15,20.99,14.99,1,1
2014-01-30,21,9,2.45,1.47,3,3
2014-01-30,133,14,5.6,3.75,5,5
2014-01-30,134,9,5.6,3.88,5,5
2014-01-30,1,9,2.45,1.47,2,2
2014-01-30,86,15,2.6,1.56,7,7
2014-01-30,6,9,2.45,1.47,3,3
2014-01-30,67,14,2.6,1.48,4,4
2014-01-30,13,15,2.45,1.47,9,9
2014-01-30,118,5,20.99,14.99,3,3
2014-01-30,112,9,20.99,14.99,6,6
2014-01-30,73,9,2.6,1.56,6,6
2014-01-30,13,4,2.45,1.64,1,1
2014-01-30,1,9,2.45,1.47,4,4
2014-01-30,77,5,2.6,1.56,6,6
2014-01-30,120,5,20.99,14.99,3,3
2014-01-30,79,5,2.6,1.56,9,9
2014-01-30,109,9,3.74,3.74,3,3
2014-01-30,85,5,2.6,1.56,1,1
2014-01-30,132,15,5.6,3.88,1,1
2014-01-30,38,4,2.45,1.64,9,9
2014-01-30,118,4,20.99,16.04,7,7
2014-01-30,68,5,2.6,1.56,1,1
2014-01-30,42,9,2.45,1.47,1,1
2014-01-31,97,5,3.74,3.74,1,1
2014-01-31,126,5,20.99,14.99,1,1
2014-01-31,58,14,2.6,1.48,1,1
2014-01-31,13,9,2.45,1.47,3,3
2014-01-31,95,9,3.74,3.74,7,7
2014-01-31,92,5,3.74,3.74,10,10
2014-01-31,137,9,0.3,0.18,2,1
2014-01-31,115,15,20.99,14.99,1,1
2014-01-31,1,5,2.45,1.47,9,9
2014-01-31,115,9,20.99,14.99,9,9
2014-01-31,85,14,2.6,1.48,7,7
2014-02-01,23,5,2.45,1.47,9,9
2014-02-01,118,9,20.99,14.99,2,2
2014-02-01,140,9,0.75,0.45,6,5
2014-02-01,4,9,2.45,1.47,1,1
2014-02-01,48,9,2.45,1.47,2,2
2014-02-01,67,15,2.6,1.56,7,7
2014-02-01,16,5,2.45,1.47,1,1
2014-02-01,69,15,2.6,1.56,2,2
2014-02-01,126,5,20.99,14.99,6,6
2014-02-01,26,5,2.45,1.47,1,1
2014-02-01,95,5,3.74,3.74,1,1
2014-02-01,10,4,2.45,1.64,1,1
2014-02-01,4,5,2.45,1.47,3,3
2014-02-01,19,14,2.45,1.4,1,1
2014-02-01,95,5,3.74,3.74,4,4
2014-02-01,1,4,2.45,1.64,9,9
2014-02-01,110,9,3.74,3.74,3,3
2014-02-01,12,15,2.45,1.47,6,6
2014-02-01,40,5,2.45,1.47,9,9
2014-02-01,16,15,2.45,1.47,5,5
2014-02-01,25,9,2.45,1.47,7,7
2014-02-01,16,4,2.45,1.64,6,6
2014-02-01,107,5,3.74,3.74,3,3
2014-02-01,19,5,2.45,1.47,1,1
2014-02-01,120,5,20.99,14.99,7,7
2014-02-01,72,9,2.6,1.56,5,5
2014-02-01,106,5,3.74,3.74,9,9
2014-02-01,101,9,3.74,3.74,4,4
2014-02-01,90,14,2.6,1.48,1,1
2014-02-01,94,5,3.74,3.74,3,3
2014-02-01,38,5,2.45,1.47,9,9
2014-02-01,62,9,2.6,1.56,7,7
2014-02-01,139,14,0.23,0.13,6,3
2014-02-01,52,9,2.6,1.56,4,4
2014-02-01,50,9,2.6,1.56,3,3
2014-02-02,74,9,2.6,1.56,6,6
2014-02-02,124,4,20.99,16.04,1,1
2014-02-02,95,15,3.74,3.74,8,8
2014-02-02,27,5,2.45,1.47,9,9
2014-02-02,57,15,2.6,1.56,5,5
2014-02-02,140,9,0.45,0.27,4,2
2014-02-02,99,9,3.74,3.74,7,7
2014-02-02,32,9,2.45,1.47,1,1
2014-02-02,138,14,0.48,0.27,2,1
2014-02-02,6,9,2.45,1.47,1,1
2014-02-02,95,5,3.74,3.74,2,2
2014-02-02,47,15,2.45,1.47,1,1
2014-02-02,49,5,2.45,1.47,6,6
2014-02-02,55,5,2.6,1.56,1,1
2014-02-02,55,5,2.6,1.56,3,3
2014-02-02,58,5,2.6,1.56,2,2
2014-02-02,29,9,2.45,1.47,3,3
2014-02-02,28,5,2.45,1.47,5,5
2014-02-02,98,5,3.74,3.74,5,5
2014-02-02,38,5,2.45,1.47,2,2
2014-02-02,40,14,2.45,1.4,1,1
2014-02-02,122,14,20.99,14.54,2,2
2014-02-02,100,4,3.74,2.75,7,7
2014-02-02,88,5,2.6,1.56,6,6
2014-02-02,92,9,3.74,3.74,1,1
2014-02-02,130,9,5.6,3.88,6,6
2014-02-02,121,14,20.99,14.54,6,6
2014-02-02,34,9,2.45,1.47,3,3
2014-02-02,9,4,2.45,1.64,3,3
2014-02-02,51,15,2.6,1.56,1,1
2014-02-02,70,5,2.6,1.56,9,9
2014-02-02,60,5,2.6,1.56,2,2
2014-02-02,79,15,2.6,1.56,6,6
2014-02-02,86,4,2.6,1.74,1,1
2014-02-02,55,5,2.6,1.56,2,2
2014-02-02,79,15,2.6,1.56,5,5
2014-02-03,19,15,2.45,1.47,5,5
2014-02-03,58,9,2.6,1.56,1,1
2014-02-03,103,9,3.74,3.74,1,1
2014-02-03,118,9,20.99,14.99,3,3
2014-02-03,31,9,2.45,1.47,3,3
2014-02-03,1,9,2.45,1.47,5,5
2014-02-03,127,5,5.6,3.88,1,1
2014-02-03,15,9,2.45,1.47,1,1
2014-02-03,19,5,2.45,1.47,6,6
2014-02-04,92,4,3.74,2.75,5,5
2014-02-04,52,5,2.6,1.56,3,3
2014-02-04,14,9,2.45,1.47,1,1
2014-02-04,66,9,2.6,1.56,10,10
2014-02-04,118,9,20.99,14.99,1,1
2014-02-04,76,5,2.6,1.56,9,9
2014-02-04,58,5,2.6,1.56,1,1
2014-02-04,70,9,2.6,1.56,1,1
2014-02-04,12,5,2.45,1.47,7,7
2014-02-04,86,9,2.6,1.56,9,9
2014-02-04,16,5,2.45,1.47,6,6
2014-02-04,7,9,2.45,1.47,9,9
2014-02-04,81,9,2.6,1.56,9,9
2014-02-04,49,9,2.45,1.47,1,1
2014-02-04,125,4,20.99,16.04,1,1
2014-02-05,55,9,2.6,1.56,6,6
2014-02-05,112,9,20.99,14.99,5,5
2014-02-05,98,15,3.74,3.74,8,8
2014-02-05,64,4,2.6,1.74,8,8
2014-02-05,120,5,20.99,14.99,6,6
2014-02-05,86,14,2.6,1.48,1,1
2014-02-05,72,9,2.6,1.56,1,1
2014-02-05,131,5,5.6,3.88,10,10
2014-02-05,61,9,2.6,1.56,1,1
2014-02-05,55,5,2.6,1.56,9,9
2014-02-05,69,5,2.6,1.56,1,1
2014-02-05,32,9,2.45,1.47,7,7
2014-02-05,89,5,2.6,1.56,1,1
2014-02-05,16,4,2.45,1.64,1,1
2014-02-05,39,5,2.45,1.47,7,7
2014-02-05,88,15,2.6,1.56,1,1
2014-02-05,45,14,2.45,1.4,5,5
2014-02-05,29,9,2.45,1.47,3,3
2014-02-05,121,15,20.99,14.99,9,9
2014-02-05,24,5,2.45,1.47,1,1
2014-02-05,3,5,2.45,1.47,1,1
2014-02-05,67,5,2.6,1.56,7,7
2014-02-05,37,15,2.45,1.47,4,4
2014-02-05,17,14,2.45,1.4,9,9
2014-02-05,106,5,3.74,3.74,7,7
2014-02-05,1,5,2.45,1.47,9,9
2014-02-05,136,5,6.49,4.49,1,1
2014-02-05,25,9,2.45,1.47,4,4
2014-02-05,129,9,5.6,3.88,1,1
2014-02-06,8,9,2.45,1.47,1,1
2014-02-06,61,15,2.6,1.56,9,9
2014-02-06,66,9,2.6,1.56,2,2
2014-02-06,22,15,2.45,1.47,1,1
2014-02-06,133,9,5.6,3.88,3,3
2014-02-06,117,15,20.99,14.99,5,5
2014-02-06,25,9,2.45,1.47,3,3
2014-02-06,15,9,2.45,1.47,4,4
2014-02-06,118,9,20.99,14.99,9,9
2014-02-06,122,9,20.99,14.99,3,3
2014-02-06,10,4,2.45,1.64,3,3
2014-02-06,113,15,20.99,14.99,7,7
2014-02-06,130,9,5.6,3.88,8,8
2014-02-06,60,5,2.6,1.56,1,1
2014-02-06,46,5,2.45,1.47,5,5
2014-02-06,13,9,2.45,1.47,2,2
2014-02-06,64,9,2.6,1.56,3,3
2014-02-06,82,14,2.6,1.48,7,7
2014-02-06,130,5,5.6,3.88,7,7
2014-02-07,49,5,2.45,1.47,9,9
2014-02-07,7,5,2.45,1.47,1,1
2014-02-07,110,15,3.74,3.74,5,5
2014-02-07,130,9,5.6,3.88,1,1
2014-02-07,73,4,2.6,1.74,1,1
2014-02-07,49,5,2.45,1.47,9,9
2014-02-07,24,14,2.45,1.4,3,3
2014-02-07,100,9,3.74,3.74,1,1
2014-02-07,108,4,3.74,2.75,6,6
2014-02-07,14,15,2.45,1.47,3,3
2014-02-08,82,5,2.6,1.56,1,1
2014-02-08,100,15,3.74,3.74,7,7
2014-02-08,94,4,3.74,2.75,3,3
2014-02-08,139,9,0.32,0.19,7,5
2014-02-08,99,15,3.74,3.74,7,7
2014-02-08,9,5,2.45,1.47,7,7
2014-02-08,4,5,2.45,1.47,1,1
2014-02-08,55,5,2.6,1.56,1,1
2014-02-08,1,9,2.45,1.47,9,9
2014-02-08,43,9,2.45,1.47,5,5
2014-02-08,27,9,2.45,1.47,9,9
2014-02-08,126,15,20.99,14.99,1,1
2014-02-08,61,5,2.6,1.56,9,9
2014-02-08,86,15,2.6,1.56,10,10
2014-02-08,46,9,2.45,1.47,3,3
2014-02-08,87,5,2.6,1.56,1,1
2014-02-08,65,9,2.6,1.56,8,8
2014-02-08,116,4,20.99,16.04,3,3
2014-02-08,31,9,2.45,1.47,5,5
2014-02-08,108,5,3.74,3.74,7,7
2014-02-08,70,9,2.6,1.56,5,5
2014-02-08,79,5,2.6,1.56,6,6
2014-02-08,95,9,3.74,3.74,2,2
2014-02-08,115,4,20.99,16.04,1,1
2014-02-08,104,9,3.74,3.74,3,3
2014-02-08,121,5,20.99,14.99,1,1
2014-02-08,115,15,20.99,14.99,5,5
2014-02-08,6,9,2.45,1.47,7,7
2014-02-08,133,4,5.6,4.18,10,10
2014-02-08,9,5,2.45,1.47,9,9
2014-02-08,113,9,20.99,14.99,1,1
2014-02-08,126,15,20.99,14.99,1,1
2014-02-08,85,14,2.6,1.48,6,6
2014-02-08,70,9,2.6,1.56,6,6
2014-02-08,127,14,5.6,3.75,7,7
2014-02-08,34,15,2.45,1.47,1,1
2014-02-08,96,5,3.74,3.74,7,7
2014-02-08,68,9,2.6,1.56,7,7
2014-02-08,13,9,2.45,1.47,6,6
2014-02-08,10,4,2.45,1.64,1,1
2014-02-08,73,9,2.6,1.56,1,1
2014-02-08,30,5,2.45,1.47,1,1
2014-02-08,37,9,2.45,1.47,5,5
2014-02-08,129,9,5.61,3.88,2,2
2014-02-08,40,9,2.45,1.47,2,2
2014-02-08,132,9,5.6,3.88,5,5
2014-02-08,136,5,6.49,4.49,3,3
2014-02-08,67,15,2.6,1.56,1,1
2014-02-08,132,15,5.6,3.88,5,5
2014-02-08,13,4,2.45,1.64,1,1
2014-02-08,10,9,2.45,1.47,1,1
2014-02-08,137,5,0.33,0.2,9,5
2014-02-08,40,15,2.45,1.47,9,9
2014-02-08,3,5,2.45,1.47,5,5
2014-02-08,45,9,2.45,1.47,7,7
2014-02-08,70,14,2.6,1.48,1,1
2014-02-08,91,9,2.5,1.5,1,1
2014-02-09,55,5,2.6,1.56,5,5
2014-02-09,67,14,2.6,1.48,9,9
2014-02-09,70,4,2.6,1.74,9,9
2014-02-09,61,9,2.6,1.56,3,3
2014-02-09,52,15,2.6,1.56,7,7
2014-02-09,31,4,2.45,1.64,9,9
2014-02-09,34,5,2.45,1.47,6,6
2014-02-10,61,5,2.6,1.56,1,1
2014-02-10,97,5,3.74,3.74,1,1
2014-02-10,4,9,2.45,1.47,5,5
2014-02-10,39,9,2.45,1.47,4,4
2014-02-10,120,9,20.99,14.99,7,7
2014-02-10,116,9,20.99,14.99,6,6
2014-02-10,119,5,20.99,14.99,1,1
2014-02-11,48,5,2.45,1.47,7,7
2014-02-11,139,9,0.45,0.27,1,1
2014-02-11,109,5,3.74,3.74,6,6
2014-02-11,85,9,2.6,1.56,3,3
2014-02-11,1,9,2.45,1.47,7,7
2014-02-11,80,9,2.6,1.56,3,3
2014-02-11,10,5,2.45,1.47,7,7
2014-02-11,97,4,3.74,2.75,1,1
2014-02-11,18,9,2.45,1.47,2,2
2014-02-11,62,5,2.6,1.56,2,2
2014-02-11,16,9,2.45,1.47,1,1
2014-02-11,127,5,5.6,3.88,8,8
2014-02-11,115,9,20.99,14.99,7,7
2014-02-11,25,9,2.45,1.47,1,1
2014-02-11,97,14,3.74,2.45,1,1
2014-02-11,82,9,2.6,1.56,7,7
2014-02-11,16,5,2.45,1.47,9,9
2014-02-11,115,9,20.99,14.99,9,9
2014-02-11,141,5,0.41,0.24,10,9
2014-02-11,122,4,20.99,16.04,1,1
2014-02-11,32,5,2.45,1.47,7,7
2014-02-11,70,5,2.6,1.56,1,1
2014-02-11,126,9,20.99,14.99,5,5
2014-02-11,91,4,2.5,1.68,5,5
2014-02-11,52,15,2.6,1.56,5,5
2014-02-11,1,14,2.45,1.4,2,2
2014-02-11,19,15,2.45,1.47,6,6
2014-02-11,74,9,2.6,1.56,3,3
2014-02-11,34,9,2.45,1.47,6,6
2014-02-11,37,9,2.45,1.47,5,5
2014-02-12,109,5,3.74,3.74,2,2
2014-02-12,61,5,2.6,1.56,3,3
2014-02-12,124,9,20.99,14.99,8,8
2014-02-12,55,5,2.6,1.56,2,2
2014-02-12,93,9,3.74,3.74,7,7
2014-02-12,109,5,3.74,3.74,9,9
2014-02-12,136,5,6.49,4.49,1,1
2014-02-12,72,5,2.6,1.56,9,9
2014-02-12,67,9,2.6,1.56,3,3
2014-02-12,48,15,2.45,1.47,3,3
2014-02-12,124,15,20.99,14.99,5,5
2014-02-12,67,5,2.6,1.56,2,2
2014-02-12,138,4,0.95,0.64,8,8
2014-02-12,64,14,2.6,1.48,7,7
2014-02-12,125,15,20.99,14.99,9,9
2014-02-12,12,15,2.45,1.47,6,6
2014-02-12,96,9,3.74,3.74,2,2
2014-02-12,79,5,2.6,1.56,5,5
2014-02-12,134,5,5.6,3.88,1,1
2014-02-12,138,5,0.57,0.34,5,3
2014-02-12,82,9,2.6,1.56,6,6
2014-02-12,102,9,3.74,3.74,5,5
2014-02-12,101,15,3.74,3.74,6,6
2014-02-12,56,5,2.6,1.56,1,1
2014-02-12,19,9,2.45,1.47,9,9
2014-02-12,94,5,3.74,3.74,7,7
2014-02-12,86,5,2.6,1.56,10,10
2014-02-13,95,5,3.74,3.74,9,9
2014-02-13,135,9,5.6,3.88,3,3
2014-02-13,58,9,2.6,1.56,2,2
2014-02-13,85,9,2.6,1.56,1,1
2014-02-13,74,5,2.6,1.56,1,1
2014-02-13,113,9,20.99,14.99,7,7
2014-02-13,41,15,2.45,1.47,3,3
2014-02-13,61,9,2.6,1.56,1,1
2014-02-13,1,5,2.45,1.47,9,9
2014-02-13,69,15,2.6,1.56,5,5
2014-02-13,22,5,2.45,1.47,5,5
2014-02-13,36,14,2.45,1.4,9,9
2014-02-13,91,5,2.5,1.5,1,1
2014-02-13,115,4,20.99,16.04,4,4
2014-02-13,8,15,2.45,1.47,1,1
2014-02-13,83,15,2.6,1.56,1,1
2014-02-13,106,9,3.74,3.74,7,7
2014-02-13,138,5,0.76,0.46,5,4
2014-02-13,124,15,20.99,14.99,5,5
2014-02-14,128,5,5.6,3.88,3,3
2014-02-14,73,5,2.6,1.56,3,3
2014-02-14,22,5,2.45,1.47,4,4
2014-02-14,109,15,3.74,3.74,2,2
2014-02-14,4,5,2.45,1.47,6,6
2014-02-14,112,14,20.99,14.54,7,7
2014-02-14,60,15,2.6,1.56,4,4
2014-02-14,51,4,2.6,1.74,1,1
2014-02-14,134,15,5.6,3.88,5,5
2014-02-14,71,9,2.6,1.56,9,9
2014-02-14,106,9,3.74,3.74,10,10
2014-02-14,100,15,3.74,3.74,2,2
2014-02-14,54,15,2.6,1.56,1,1
2014-02-14,1,4,2.45,1.64,1,1
2014-02-14,91,9,2.5,1.5,2,2
2014-02-14,113,5,20.99,14.99,9,9
2014-02-14,46,15,2.45,1.47,8,8
2014-02-14,130,15,5.6,3.88,5,5
2014-02-14,67,15,2.6,1.56,7,7
2014-02-14,118,14,20.99,14.54,3,3
2014-02-14,15,5,2.45,1.47,5,5
2014-02-14,46,9,2.45,1.47,9,9
2014-02-14,115,4,20.99,16.04,2,2
2014-02-14,76,5,2.6,1.56,1,1
2014-02-14,130,5,5.6,3.88,1,1
2014-02-14,33,15,2.45,1.47,1,1
2014-02-14,60,5,2.6,1.56,9,9
2014-02-14,25,14,2.45,1.4,5,5
2014-02-14,19,4,2.45,1.64,1,1
2014-02-14,79,14,2.6,1.48,6,6
2014-02-14,65,9,2.6,1.56,2,2
2014-02-14,10,9,2.45,1.47,6,6
2014-02-14,33,9,2.45,1.47,1,1
2014-02-14,18,5,2.45,1.47,1,1
2014-02-15,43,15,2.45,1.47,1,1
2014-02-15,105,9,3.74,3.74,4,4
2014-02-15,100,9,3.74,3.74,4,4
2014-02-15,36,14,2.45,1.4,1,1
2014-02-15,3,5,2.45,1.47,4,4
2014-02-15,121,5,20.99,14.99,1,1
2014-02-15,101,4,3.74,2.75,1,1
2014-02-15,55,5,2.6,1.56,7,7
2014-02-15,40,14,2.45,1.4,1,1
2014-02-15,22,5,2.45,1.47,1,1
2014-02-15,81,14,2.6,1.48,5,5
2014-02-15,22,5,2.45,1.47,10,10
2014-02-15,73,9,2.6,1.56,1,1
2014-02-15,110,4,3.74,2.75,6,6
2014-02-15,82,9,2.6,1.56,5,5
2014-02-15,59,5,2.6,1.56,4,4
2014-02-15,48,15,2.45,1.47,3,3
2014-02-15,40,15,2.45,1.47,10,10
2014-02-15,118,9,20.99,14.99,7,7
2014-02-15,109,5,3.74,3.74,10,10
2014-02-15,58,9,2.6,1.56,7,7
2014-02-16,110,5,3.74,3.74,3,3
2014-02-16,130,9,5.6,3.88,5,5
2014-02-16,123,9,20.99,14.99,7,7
2014-02-16,31,15,2.45,1.47,1,1
2014-02-16,13,4,2.45,1.64,1,1
2014-02-16,127,9,5.61,3.88,2,2
2014-02-16,82,9,2.6,1.56,8,8
2014-02-16,31,5,2.45,1.47,1,1
2014-02-16,107,9,3.74,3.74,3,3
2014-02-16,73,15,2.6,1.56,5,5
2014-02-16,78,9,2.6,1.56,8,8
2014-02-17,133,9,5.6,3.88,8,8
2014-02-17,43,5,2.45,1.47,3,3
2014-02-17,40,9,2.45,1.47,2,2
2014-02-17,76,9,2.6,1.56,5,5
2014-02-17,61,5,2.6,1.56,1,1
2014-02-17,101,15,3.74,3.74,7,7
2014-02-17,101,15,3.74,3.74,1,1
2014-02-17,55,4,2.6,1.74,1,1
2014-02-17,137,5,0.36,0.22,10,6
2014-02-17,25,4,2.45,1.64,8,8
2014-02-17,19,5,2.45,1.47,7,7
2014-02-17,111,4,3.74,2.75,1,1
2014-02-17,56,5,2.6,1.56,5,5
2014-02-17,1,15,2.45,1.47,3,3
2014-02-17,67,14,2.6,1.48,7,7
2014-02-17,131,9,5.6,3.88,5,5
2014-02-17,22,9,2.45,1.47,3,3
2014-02-17,109,15,3.74,3.74,9,9
2014-02-17,76,9,2.6,1.56,3,3
2014-02-17,55,15,2.6,1.56,5,5
2014-02-17,91,9,2.5,1.5,6,6
2014-02-17,77,5,2.6,1.56,1,1
2014-02-17,48,15,2.45,1.47,4,4
2014-02-17,43,14,2.45,1.4,3,3
2014-02-17,5,4,2.45,1.64,3,3
2014-02-17,100,5,3.74,3.74,7,7
2014-02-17,21,9,2.45,1.47,1,1
2014-02-17,64,15,2.6,1.56,5,5
2014-02-17,120,5,20.99,14.99,1,1
2014-02-17,71,15,2.6,1.56,1,1
2014-02-17,121,5,20.99,14.99,6,6
2014-02-17,76,9,2.6,1.56,7,7
2014-02-17,112,9,20.99,14.99,9,9
2014-02-17,91,5,2.5,1.5,8,8
2014-02-17,52,9,2.6,1.56,5,5
2014-02-17,111,9,3.74,3.74,8,8
2014-02-17,110,5,3.74,3.74,8,8
2014-02-17,105,5,3.74,3.74,8,8
2014-02-17,29,9,2.45,1.47,7,7
2014-02-17,56,5,2.6,1.56,8,8
2014-02-17,121,9,20.99,14.99,5,5
2014-02-17,52,9,2.6,1.56,1,1
2014-02-17,76,15,2.6,1.56,3,3
2014-02-17,4,5,2.45,1.47,4,4
2014-02-17,19,9,2.45,1.47,1,1
2014-02-17,4,9,2.45,1.47,8,8
2014-02-17,82,15,2.6,1.56,3,3
2014-02-17,43,9,2.45,1.47,1,1
2014-02-17,46,5,2.45,1.47,6,6
2014-02-17,98,5,3.74,3.74,7,7
2014-02-17,22,9,2.45,1.47,6,6
2014-02-17,11,5,2.45,1.47,3,3
2014-02-17,124,9,20.99,14.99,6,6
2014-02-17,70,9,2.6,1.56,1,1
2014-02-17,4,15,2.45,1.47,9,9
2014-02-18,116,5,20.99,14.99,8,8
2014-02-18,70,4,2.6,1.74,8,8
2014-02-18,87,9,2.6,1.56,6,6
2014-02-18,112,4,20.99,16.04,9,9
2014-02-18,111,5,3.74,3.74,8,8
2014-02-18,39,5,2.45,1.47,3,3
2014-02-18,11,15,2.45,1.47,3,3
2014-02-18,90,5,2.6,1.56,5,5
2014-02-18,40,9,2.45,1.47,3,3
2014-02-18,119,15,20.99,14.99,1,1
2014-02-18,112,9,20.99,14.99,1,1
2014-02-18,138,5,0.86,0.52,11,10
2014-02-18,118,9,20.99,14.99,3,3
2014-02-18,25,14,2.45,1.4,9,9
2014-02-18,53,5,2.6,1.56,1,1
2014-02-18,94,9,3.74,3.74,3,3
2014-02-18,59,9,2.6,1.56,1,1
2014-02-19,136,9,6.49,4.49,8,8
2014-02-19,34,9,2.45,1.47,5,5
2014-02-19,101,9,3.74,3.74,1,1
2014-02-19,39,9,2.45,1.47,1,1
2014-02-19,49,5,2.45,1.47,1,1
2014-02-19,128,15,5.6,3.88,9,9
2014-02-19,19,9,2.45,1.47,6,6
2014-02-19,83,5,2.6,1.56,7,7
2014-02-19,71,5,2.6,1.56,9,9
2014-02-19,76,9,2.6,1.56,6,6
2014-02-19,140,9,0.41,0.25,11,5
2014-02-19,70,9,2.6,1.56,5,5
2014-02-19,116,9,20.99,14.99,5,5
2014-02-19,58,15,2.6,1.56,1,1
2014-02-19,106,9,3.74,3.74,7,7
2014-02-20,55,9,2.6,1.56,5,5
2014-02-20,84,15,2.6,1.56,9,9
2014-02-20,61,9,2.6,1.56,6,6
2014-02-20,86,4,2.6,1.74,7,7
2014-02-20,69,9,2.6,1.56,8,8
2014-02-20,117,15,20.99,14.99,8,8
2014-02-20,43,5,2.45,1.47,6,6
2014-02-20,52,5,2.6,1.56,1,1
2014-02-20,70,9,2.6,1.56,1,1
2014-02-20,90,15,2.6,1.56,7,7
2014-02-20,75,15,2.6,1.56,9,9
2014-02-20,43,9,2.45,1.47,3,3
2014-02-20,121,9,20.99,14.99,3,3
2014-02-20,127,9,5.6,3.88,3,3
2014-02-20,46,15,2.45,1.47,1,1
2014-02-20,60,5,2.6,1.56,1,1
2014-02-20,43,9,2.45,1.47,9,9
2014-02-20,52,9,2.6,1.56,9,9
2014-02-20,128,9,5.6,3.88,5,5
2014-02-20,92,15,3.74,3.74,1,1
2014-02-20,7,15,2.45,1.47,1,1
2014-02-20,74,9,2.6,1.56,1,1
2014-02-20,76,9,2.6,1.56,3,3
2014-02-20,72,15,2.6,1.56,8,8
2014-02-20,124,15,20.99,14.99,9,9
2014-02-20,28,9,2.45,1.47,1,1
2014-02-20,133,14,5.6,3.75,9,9
2014-02-20,119,15,20.99,14.99,1,1
2014-02-20,30,4,2.45,1.64,5,5
2014-02-21,1,15,2.45,1.47,3,3
2014-02-21,136,5,6.49,4.49,1,1
2014-02-21,139,9,0.45,0.27,1,1
2014-02-21,26,9,2.45,1.47,1,1
2014-02-21,13,9,2.45,1.47,1,1
2014-02-21,121,5,20.99,14.99,6,6
2014-02-21,37,9,2.45,1.47,3,3
2014-02-21,6,5,2.45,1.47,1,1
2014-02-21,50,9,2.6,1.56,9,9
2014-02-21,135,9,5.6,3.88,10,10
2014-02-21,26,5,2.45,1.47,6,6
2014-02-21,106,15,3.74,3.74,1,1
2014-02-21,44,5,2.45,1.47,10,10
2014-02-22,15,5,2.45,1.47,1,1
2014-02-22,88,9,2.6,1.56,4,4
2014-02-22,11,5,2.45,1.47,1,1
2014-02-22,121,5,20.99,14.99,7,7
2014-02-22,24,14,2.45,1.4,7,7
2014-02-22,124,9,20.99,14.99,1,1
2014-02-22,1,5,2.45,1.47,5,5
2014-02-22,120,14,20.99,14.54,3,3
2014-02-22,53,9,2.6,1.56,5,5
2014-02-22,70,9,2.6,1.56,8,8
2014-02-22,69,9,2.6,1.56,7,7
2014-02-22,95,5,3.74,3.74,5,5
2014-02-23,20,15,2.45,1.47,1,1
2014-02-23,134,15,5.6,3.88,5,5
2014-02-23,57,9,2.6,1.56,9,9
2014-02-23,127,5,5.6,3.88,1,1
2014-02-23,48,5,2.45,1.47,1,1
2014-02-23,90,5,2.6,1.56,3,3
2014-02-23,53,9,2.6,1.56,1,1
2014-02-23,107,5,3.74,3.74,10,10
2014-02-23,78,5,2.6,1.56,1,1
2014-02-23,81,5,2.6,1.56,7,7
2014-02-23,93,9,3.74,3.74,9,9
2014-02-23,84,9,2.6,1.56,9,9
2014-02-23,130,5,5.6,3.88,7,7
2014-02-23,51,5,2.6,1.56,3,3
2014-02-23,134,5,5.6,3.88,3,3
2014-02-23,132,9,5.6,3.88,5,5
2014-02-23,52,5,2.6,1.56,1,1
2014-02-23,103,5,3.74,3.74,5,5
2014-02-23,54,9,2.6,1.56,2,2
2014-02-23,115,15,20.99,14.99,3,3
2014-02-23,19,15,2.45,1.47,6,6
2014-02-23,76,14,2.6,1.48,1,1
2014-02-23,118,15,20.99,14.99,5,5
2014-02-23,100,5,3.74,3.74,1,1
2014-02-23,115,9,20.99,14.99,3,3
2014-02-23,130,15,5.6,3.88,3,3
2014-02-23,141,5,0.25,0.15,16,9
2014-02-23,27,5,2.45,1.47,1,1
2014-02-23,43,4,2.45,1.64,5,5
2014-02-23,59,14,2.6,1.48,6,6
2014-02-23,61,9,2.6,1.56,5,5
2014-02-23,123,5,20.99,14.99,1,1
2014-02-23,127,5,5.6,3.88,3,3
2014-02-23,88,9,2.6,1.56,10,10
2014-02-23,34,9,2.45,1.47,1,1
2014-02-23,86,5,2.6,1.56,1,1
2014-02-23,12,4,2.45,1.64,1,1
2014-02-23,90,4,2.6,1.74,5,5
2014-02-23,123,5,20.99,14.99,3,3
2014-02-23,119,15,20.99,14.99,4,4
2014-02-23,72,9,2.6,1.56,3,3
2014-02-23,88,14,2.6,1.48,4,4
2014-02-23,55,15,2.6,1.56,7,7
2014-02-23,112,14,20.99,14.54,1,1
2014-02-23,66,15,2.6,1.56,1,1
2014-02-23,60,14,2.6,1.48,1,1
