s_data,s_p_id,s_sk_id,s_cena_sprzedazy,s_cena_zakupu,s_liczba_towarow,s_liczba_klientow
2014-05-16,76,20,2.99,1.85,5,5
2014-05-16,125,11,20.99,13.49,1,1
2014-05-16,22,11,2.49,1.25,2,2
2014-05-17,99,16,4.99,4.99,4,4
2014-05-17,68,16,2.99,1.79,1,1
2014-05-17,26,2,2.49,1.49,3,3
2014-05-17,132,11,5.85,3.6,6,6
2014-05-17,26,16,2.49,1.49,3,3
2014-05-17,53,10,2.99,1.79,1,1
2014-05-17,4,11,2.49,1.25,5,5
2014-05-17,97,11,4.99,2.99,9,9
2014-05-17,59,11,2.99,1.5,10,10
2014-05-17,132,13,5.85,3.78,4,4
2014-05-17,61,16,2.99,1.79,1,1
2014-05-17,109,11,4.99,2.99,7,7
2014-05-17,40,16,2.49,1.49,6,6
2014-05-17,13,13,2.49,1.35,6,6
2014-05-17,107,2,4.99,4.99,10,10
2014-05-17,124,11,20.99,13.49,6,6
2014-05-17,130,16,5.85,4.05,1,1
2014-05-17,40,11,2.49,1.25,7,7
2014-05-17,31,13,2.49,1.34,1,1
2014-05-17,107,20,4.99,3.47,9,9
2014-05-17,97,13,4.99,3.15,3,3
2014-05-17,13,2,2.49,1.49,5,5
2014-05-17,127,12,5.85,4.05,3,3
2014-05-17,53,16,2.99,1.79,6,6
2014-05-17,18,16,2.49,1.49,9,9
2014-05-17,49,16,2.49,1.49,5,5
2014-05-17,7,11,2.49,1.25,7,7
2014-05-17,25,13,2.49,1.34,5,5
2014-05-17,43,11,2.49,1.25,6,6
2014-05-17,123,13,20.99,14.09,1,1
2014-05-17,66,10,2.99,1.79,3,3
2014-05-18,38,13,2.49,1.34,9,9
2014-05-18,37,13,2.49,1.34,3,3
2014-05-18,69,11,2.99,1.5,7,7
2014-05-18,55,13,2.99,1.62,6,6
2014-05-18,10,13,2.49,1.35,6,6
2014-05-18,1,13,2.49,1.34,5,5
2014-05-18,10,2,2.49,1.49,9,9
2014-05-18,42,11,2.49,1.25,3,3
2014-05-18,81,16,2.99,1.79,9,9
2014-05-18,57,11,2.99,1.5,7,7
2014-05-18,3,11,2.49,1.25,1,1
2014-05-18,15,12,2.49,1.49,1,1
2014-05-18,13,20,2.49,1.55,4,4
2014-05-18,8,11,2.49,1.25,3,3
2014-05-18,41,13,2.49,1.34,1,1
2014-05-18,116,11,20.99,13.49,6,6
2014-05-18,88,11,2.99,1.5,3,3
2014-05-18,43,11,2.49,1.25,2,2
2014-05-18,27,11,2.49,1.25,1,1
2014-05-18,73,13,2.99,1.61,7,7
2014-05-18,63,13,2.99,1.61,3,3
2014-05-18,139,12,0.48,0.29,5,4
2014-05-18,131,11,5.85,3.6,6,6
2014-05-18,32,13,2.49,1.34,9,9
2014-05-18,106,11,4.99,2.99,9,9
2014-05-18,42,11,2.49,1.25,9,9
2014-05-18,98,11,4.99,3,2,2
2014-05-18,4,10,2.49,1.49,5,5
2014-05-18,36,13,2.49,1.34,3,3
2014-05-18,82,11,2.99,1.5,8,8
2014-05-19,80,20,2.99,1.85,1,1
2014-05-19,136,11,6.49,3.99,1,1
2014-05-19,90,11,2.99,1.5,4,4
2014-05-19,6,16,2.49,1.49,1,1
2014-05-19,106,13,4.99,3.15,1,1
2014-05-19,94,13,4.99,3.15,7,7
2014-05-19,133,2,5.85,4.05,1,1
2014-05-19,85,11,2.99,1.5,2,2
2014-05-19,81,16,2.99,1.79,1,1
2014-05-19,55,2,2.99,1.79,1,1
2014-05-19,124,10,20.99,14.99,1,1
2014-05-19,31,11,2.49,1.25,7,7
2014-05-19,26,13,2.49,1.34,1,1
2014-05-19,58,12,2.99,1.79,3,3
2014-05-20,6,12,2.49,1.49,3,3
2014-05-20,79,11,2.99,1.5,10,10
2014-05-20,51,16,2.99,1.79,6,6
2014-05-20,10,13,2.49,1.35,2,2
2014-05-20,111,13,4.99,3.15,1,1
2014-05-20,108,13,4.99,3.15,7,7
2014-05-20,53,11,2.99,1.5,6,6
2014-05-20,139,16,0.6,0.36,1,1
2014-05-20,119,2,20.99,14.99,7,7
2014-05-20,52,13,2.99,1.61,7,7
2014-05-20,100,13,4.99,3.15,8,8
2014-05-20,116,11,20.99,13.49,6,6
2014-05-20,25,16,2.49,1.49,1,1
2014-05-20,26,20,2.49,1.54,6,6
2014-05-21,76,11,2.99,1.5,7,7
2014-05-21,10,10,2.49,1.49,7,7
2014-05-21,136,13,6.49,4.19,10,10
2014-05-21,115,13,20.99,14.09,9,9
2014-05-21,94,16,4.99,4.99,6,6
2014-05-21,67,16,2.99,1.79,3,3
2014-05-21,53,13,2.99,1.61,5,5
2014-05-21,108,11,4.99,2.99,7,7
2014-05-21,27,11,2.49,1.25,1,1
2014-05-21,52,16,2.99,1.79,5,5
2014-05-21,78,11,2.99,1.5,1,1
2014-05-21,13,16,2.49,1.49,7,7
2014-05-21,69,13,2.99,1.61,3,3
2014-05-21,46,11,2.49,1.25,2,2
2014-05-21,91,13,2.5,1.35,5,5
2014-05-21,83,11,2.99,1.5,1,1
2014-05-21,123,13,20.99,14.09,4,4
2014-05-21,6,11,2.49,1.25,3,3
2014-05-21,136,16,6.49,4.49,7,7
2014-05-21,118,11,20.99,13.49,3,3
2014-05-21,69,13,2.99,1.62,6,6
2014-05-21,12,11,2.49,1.25,1,1
2014-05-21,113,16,20.99,14.99,6,6
2014-05-21,11,2,2.49,1.49,9,9
2014-05-21,73,13,2.99,1.61,9,9
2014-05-21,85,13,2.99,1.61,3,3
2014-05-21,22,13,2.49,1.34,1,1
2014-05-21,130,16,5.85,4.05,2,2
2014-05-21,118,11,20.99,13.49,10,10
2014-05-21,92,11,4.99,2.99,1,1
2014-05-21,26,11,2.49,1.25,1,1
2014-05-21,100,12,4.99,4.99,10,10
2014-05-21,78,13,2.99,1.61,9,9
2014-05-21,107,13,4.99,3.15,5,5
2014-05-21,88,11,2.99,1.5,3,3
2014-05-21,16,13,2.49,1.35,8,8
2014-05-21,75,10,2.99,1.79,3,3
2014-05-21,15,20,2.49,1.54,3,3
2014-05-21,4,11,2.49,1.25,1,1
2014-05-21,93,11,4.99,2.99,5,5
2014-05-21,22,13,2.49,1.34,3,3
2014-05-21,20,16,2.49,1.49,1,1
2014-05-21,118,12,20.99,14.99,8,8
2014-05-21,141,12,0.3,0.18,12,6
2014-05-21,94,11,4.99,2.99,7,7
2014-05-21,86,13,2.99,1.61,1,1
2014-05-21,39,13,2.49,1.35,8,8
2014-05-21,17,20,2.49,1.54,7,7
2014-05-21,74,13,2.99,1.62,8,8
2014-05-21,117,10,20.99,14.99,1,1
2014-05-21,127,11,5.85,3.6,5,5
2014-05-21,56,11,2.99,1.5,1,1
2014-05-21,13,13,2.49,1.34,1,1
2014-05-21,64,11,2.99,1.5,4,4
2014-05-21,136,16,6.49,4.49,2,2
2014-05-21,16,16,2.49,1.49,9,9
2014-05-21,1,10,2.49,1.49,7,7
2014-05-21,128,11,5.85,3.6,2,2
2014-05-21,27,13,2.49,1.34,1,1
2014-05-21,51,10,2.99,1.79,6,6
2014-05-21,49,11,2.49,1.25,9,9
2014-05-21,133,11,5.85,3.6,5,5
2014-05-21,37,16,2.49,1.49,5,5
2014-05-21,59,16,2.99,1.79,6,6
2014-05-21,1,11,2.49,1.25,9,9
2014-05-21,130,12,5.85,4.05,1,1
2014-05-21,52,11,2.99,1.5,9,9
2014-05-22,85,16,2.99,1.79,1,1
2014-05-22,94,16,4.99,4.99,1,1
2014-05-22,115,13,20.99,14.09,5,5
2014-05-22,3,11,2.49,1.25,6,6
2014-05-22,34,2,2.49,1.49,1,1
2014-05-22,112,11,20.99,13.49,9,9
2014-05-22,88,12,2.99,1.79,1,1
2014-05-22,64,13,2.99,1.62,2,2
2014-05-22,5,11,2.49,1.25,9,9
2014-05-22,109,12,4.99,4.99,7,7
2014-05-22,91,16,2.5,1.5,7,7
2014-05-22,19,16,2.49,1.49,1,1
2014-05-22,110,11,4.99,2.99,9,9
2014-05-22,76,16,2.99,1.79,6,6
2014-05-22,69,10,2.99,1.79,1,1
2014-05-22,51,11,2.99,1.5,6,6
2014-05-22,23,10,2.49,1.49,7,7
2014-05-22,118,16,20.99,14.99,1,1
2014-05-22,40,11,2.49,1.25,7,7
2014-05-22,88,13,2.99,1.61,1,1
2014-05-22,124,16,20.99,14.99,8,8
2014-05-23,130,10,5.85,4.05,5,5
2014-05-23,118,13,20.99,14.09,1,1
2014-05-23,37,11,2.49,1.25,6,6
2014-05-23,57,2,2.99,1.79,1,1
2014-05-23,79,2,2.99,1.79,9,9
2014-05-23,72,12,2.99,1.79,1,1
2014-05-23,49,11,2.49,1.25,5,5
2014-05-23,57,13,2.99,1.61,3,3
2014-05-23,14,11,2.49,1.25,1,1
2014-05-24,37,10,2.49,1.49,8,8
2014-05-24,7,2,2.49,1.49,1,1
2014-05-24,84,2,2.99,1.79,6,6
2014-05-24,59,10,2.99,1.79,1,1
2014-05-24,90,11,2.99,1.5,1,1
2014-05-24,68,11,2.99,1.5,2,2
2014-05-24,1,13,2.49,1.34,3,3
2014-05-24,48,2,2.49,1.49,1,1
2014-05-24,109,11,4.99,2.99,4,4
2014-05-24,42,13,2.49,1.35,8,8
2014-05-24,88,11,2.99,1.5,5,5
2014-05-24,96,13,4.99,3.15,4,4
2014-05-24,74,2,2.99,1.79,1,1
2014-05-24,16,11,2.49,1.25,6,6
2014-05-24,126,20,20.99,15.29,3,3
2014-05-24,6,11,2.49,1.25,3,3
2014-05-24,60,16,2.99,1.79,6,6
2014-05-24,120,13,20.99,14.09,7,7
2014-05-24,8,20,2.49,1.54,9,9
2014-05-24,17,20,2.49,1.54,7,7
2014-05-24,130,16,5.85,4.05,3,3
2014-05-24,48,11,2.49,1.25,5,5
2014-05-24,81,11,2.99,1.5,6,6
2014-05-24,55,16,2.99,1.79,5,5
2014-05-24,7,11,2.49,1.25,5,5
2014-05-24,94,13,4.99,3.15,7,7
2014-05-24,97,13,4.99,3.15,5,5
2014-05-24,133,12,5.85,4.05,1,1
2014-05-24,53,11,2.99,1.5,9,9
2014-05-24,94,16,4.99,4.99,1,1
2014-05-24,105,11,4.99,2.99,9,9
2014-05-24,132,12,5.85,4.05,1,1
2014-05-24,136,12,6.49,4.49,5,5
2014-05-24,25,13,2.49,1.34,1,1
2014-05-24,6,13,2.49,1.34,5,5
2014-05-24,133,11,5.85,3.6,6,6
2014-05-24,31,11,2.49,1.25,7,7
2014-05-24,53,13,2.99,1.61,1,1
2014-05-25,104,11,4.99,2.99,1,1
2014-05-25,83,12,2.99,1.79,9,9
2014-05-25,97,11,4.99,2.99,1,1
2014-05-25,43,11,2.49,1.25,1,1
2014-05-25,103,13,4.99,3.15,6,6
2014-05-25,88,16,2.99,1.79,5,5
2014-05-25,112,11,20.99,13.49,1,1
2014-05-25,91,16,2.5,1.5,6,6
2014-05-25,16,11,2.49,1.25,3,3
2014-05-25,16,11,2.49,1.25,1,1
2014-05-25,48,13,2.49,1.34,9,9
2014-05-25,45,13,2.49,1.34,1,1
2014-05-25,91,13,2.5,1.35,1,1
2014-05-25,104,11,4.99,2.99,7,7
2014-05-26,76,20,2.99,1.86,2,2
2014-05-26,141,11,0.3,0.15,2,1
2014-05-26,85,11,2.99,1.5,9,9
2014-05-26,54,20,2.99,1.85,1,1
2014-05-26,1,11,2.49,1.25,6,6
2014-05-26,19,13,2.49,1.34,3,3
2014-05-26,118,12,20.99,14.99,7,7
2014-05-26,61,13,2.99,1.61,5,5
2014-05-26,22,16,2.49,1.5,2,2
2014-05-26,79,16,2.99,1.79,9,9
2014-05-26,83,11,2.99,1.5,1,1
2014-05-26,78,10,2.99,1.79,3,3
2014-05-26,126,11,20.99,13.49,3,3
2014-05-26,64,11,2.99,1.5,1,1
2014-05-26,104,13,4.99,3.15,6,6
2014-05-26,33,10,2.49,1.49,1,1
2014-05-26,24,10,2.49,1.49,1,1
2014-05-26,117,10,20.99,14.99,9,9
2014-05-26,16,11,2.49,1.25,7,7
2014-05-26,70,10,2.99,1.79,7,7
2014-05-26,85,16,2.99,1.79,3,3
2014-05-27,4,10,2.49,1.49,1,1
2014-05-27,74,16,2.99,1.79,7,7
2014-05-27,13,2,2.49,1.49,9,9
2014-05-27,134,13,5.85,3.78,9,9
2014-05-27,6,13,2.49,1.34,3,3
2014-05-27,33,12,2.49,1.49,7,7
2014-05-27,39,13,2.49,1.34,1,1
2014-05-27,73,11,2.99,1.5,3,3
2014-05-27,59,12,2.99,1.79,10,10
2014-05-27,53,13,2.99,1.61,3,3
2014-05-27,103,13,4.99,3.15,1,1
2014-05-27,68,13,2.99,1.61,1,1
2014-05-27,62,16,2.99,1.79,7,7
2014-05-27,39,13,2.49,1.35,4,4
2014-05-27,47,11,2.49,1.25,5,5
2014-05-27,120,10,20.99,14.99,1,1
2014-05-27,43,13,2.49,1.34,1,1
2014-05-27,111,20,4.99,3.47,7,7
2014-05-27,135,16,5.85,4.05,1,1
2014-05-27,127,12,5.85,4.05,5,5
2014-05-27,37,11,2.49,1.25,4,4
2014-05-27,29,13,2.49,1.35,2,2
2014-05-27,35,16,2.49,1.49,9,9
2014-05-27,92,13,4.99,3.15,2,2
2014-05-27,112,11,20.99,13.49,9,9
2014-05-27,112,10,20.99,14.99,4,4
2014-05-28,84,13,2.99,1.61,5,5
2014-05-28,119,13,20.99,14.09,1,1
2014-05-28,72,20,2.99,1.85,6,6
2014-05-28,101,11,4.99,2.99,5,5
2014-05-28,22,2,2.49,1.49,8,8
2014-05-28,74,16,2.99,1.79,7,7
2014-05-28,47,16,2.49,1.49,6,6
2014-05-28,83,11,2.99,1.5,1,1
2014-05-28,19,16,2.49,1.49,7,7
2014-05-28,139,13,0.51,0.28,7,6
2014-05-28,82,13,2.99,1.61,3,3
2014-05-28,21,16,2.49,1.49,7,7
2014-05-28,120,13,20.99,14.09,5,5
2014-05-28,76,13,2.99,1.61,1,1
2014-05-28,70,13,2.99,1.62,6,6
2014-05-28,139,11,0.3,0.15,4,2
2014-05-28,32,11,2.49,1.25,6,6
2014-05-28,7,11,2.49,1.25,7,7
2014-05-28,13,11,2.49,1.25,7,7
2014-05-28,136,16,6.49,4.49,6,6
2014-05-28,23,16,2.49,1.49,1,1
2014-05-28,97,13,4.99,3.15,3,3
2014-05-28,78,16,2.99,1.79,5,5
2014-05-28,95,20,4.99,3.47,6,6
2014-05-28,100,13,4.99,3.15,1,1
2014-05-28,10,16,2.49,1.49,8,8
2014-05-28,53,16,2.99,1.79,9,9
2014-05-28,94,13,4.99,3.15,1,1
2014-05-28,39,12,2.49,1.49,9,9
2014-05-29,108,10,4.99,4.99,7,7
2014-05-29,100,11,4.99,2.99,6,6
2014-05-29,76,11,2.99,1.5,1,1
2014-05-29,60,13,2.99,1.62,4,4
2014-05-29,58,13,2.99,1.61,9,9
2014-05-29,31,13,2.49,1.34,3,3
2014-05-29,25,12,2.49,1.49,1,1
2014-05-29,4,13,2.49,1.35,6,6
2014-05-29,54,13,2.99,1.61,5,5
2014-05-29,26,13,2.49,1.34,9,9
2014-05-29,94,11,4.99,2.99,6,6
2014-05-29,68,12,2.99,1.79,3,3
2014-05-29,87,13,2.99,1.61,5,5
2014-05-29,106,2,4.99,4.99,3,3
2014-05-29,72,16,2.99,1.79,3,3
2014-05-29,104,16,4.99,4.99,1,1
2014-05-29,123,11,20.99,13.49,7,7
2014-05-29,138,16,1.1,0.66,1,1
2014-05-29,60,20,2.99,1.85,1,1
2014-05-29,5,11,2.49,1.25,7,7
2014-05-29,74,20,2.99,1.85,6,6
2014-05-29,100,10,4.99,4.99,4,4
2014-05-30,136,13,6.49,4.19,3,3
2014-05-30,77,10,2.99,1.79,5,5
2014-05-30,70,16,2.99,1.79,9,9
2014-05-30,87,12,2.99,1.79,9,9
2014-05-30,31,11,2.49,1.25,3,3
2014-05-30,103,11,4.99,2.99,7,7
2014-05-30,15,12,2.49,1.49,1,1
2014-05-30,36,16,2.49,1.49,8,8
2014-05-30,94,10,4.99,4.99,7,7
2014-05-30,30,11,2.49,1.25,5,5
2014-05-30,70,13,2.99,1.62,6,6
2014-05-30,44,13,2.49,1.35,10,10
2014-05-30,56,11,2.99,1.5,7,7
2014-05-30,18,16,2.49,1.49,6,6
2014-05-30,24,2,2.49,1.49,9,9
2014-05-30,97,16,4.99,4.99,5,5
2014-05-30,76,20,2.99,1.85,7,7
2014-05-30,100,11,4.99,2.99,1,1
2014-05-30,8,11,2.49,1.25,6,6
2014-05-30,13,16,2.49,1.49,7,7
2014-05-30,85,11,2.99,1.5,9,9
2014-05-30,130,11,5.85,3.6,5,5
2014-05-30,112,13,20.99,14.09,10,10
2014-05-30,139,20,0.6,0.37,2,2
2014-05-30,136,11,6.49,3.99,1,1
2014-05-30,118,11,20.99,13.49,7,7
2014-05-30,128,20,5.85,4.14,1,1
2014-05-30,31,11,2.49,1.25,5,5
2014-05-30,13,11,2.49,1.25,6,6
2014-05-30,10,11,2.49,1.25,6,6
2014-05-30,82,16,2.99,1.79,3,3
2014-05-30,121,13,20.99,14.09,1,1
2014-05-30,88,13,2.99,1.62,4,4
2014-05-30,95,2,4.99,4.99,1,1
2014-05-30,110,12,4.99,4.99,1,1
2014-05-30,83,13,2.99,1.61,5,5
2014-05-30,24,2,2.49,1.49,1,1
2014-05-30,47,11,2.49,1.25,1,1
2014-05-30,52,11,2.99,1.5,1,1
2014-05-30,127,11,5.85,3.6,1,1
2014-05-30,10,10,2.49,1.49,1,1
2014-05-30,58,13,2.99,1.61,1,1
2014-05-30,115,13,20.99,14.09,5,5
2014-05-30,141,20,0.33,0.21,9,5
2014-05-30,91,10,2.5,1.5,5,5
2014-05-30,124,11,20.99,13.49,6,6
2014-05-30,31,20,2.49,1.54,3,3
2014-05-30,130,20,5.85,4.14,10,10
2014-05-30,87,2,2.99,1.79,5,5
2014-05-30,15,10,2.49,1.49,5,5
2014-05-30,113,13,20.99,14.09,10,10
2014-05-30,19,12,2.49,1.49,6,6
2014-05-31,111,16,4.99,4.99,5,5
2014-05-31,70,16,2.99,1.79,6,6
2014-05-31,122,11,20.99,13.49,6,6
2014-05-31,126,16,20.99,14.99,1,1
2014-05-31,102,13,4.99,3.15,6,6
2014-05-31,139,11,0.6,0.3,1,1
2014-05-31,8,20,2.49,1.54,1,1
2014-05-31,124,11,20.99,13.49,9,9
2014-05-31,139,11,0.36,0.18,10,6
2014-05-31,109,13,4.99,3.15,9,9
2014-05-31,113,13,20.99,14.09,5,5
2014-05-31,67,13,2.99,1.61,7,7
2014-05-31,16,12,2.49,1.49,3,3
2014-05-31,14,10,2.49,1.49,8,8
2014-05-31,110,16,4.99,4.99,5,5
2014-05-31,12,11,2.49,1.25,8,8
2014-05-31,51,13,2.99,1.62,2,2
2014-05-31,88,12,2.99,1.79,3,3
2014-05-31,121,16,20.99,14.99,10,10
2014-05-31,83,11,2.99,1.5,7,7
2014-05-31,118,16,20.99,14.99,1,1
2014-05-31,98,12,4.99,4.99,9,9
2014-05-31,97,16,4.99,4.99,1,1
2014-06-01,28,20,2.49,1.54,3,3
2014-06-01,70,11,2.99,1.5,6,6
2014-06-01,57,13,2.99,1.61,1,1
2014-06-01,19,11,2.49,1.25,8,8
2014-06-01,7,20,2.49,1.54,7,7
2014-06-01,62,11,2.99,1.5,5,5
2014-06-01,16,11,2.49,1.25,1,1
2014-06-01,127,11,5.85,3.6,9,9
2014-06-01,31,2,2.49,1.49,9,9
2014-06-01,52,10,2.99,1.79,1,1
2014-06-01,61,11,2.99,1.5,5,5
2014-06-01,31,16,2.49,1.49,1,1
2014-06-01,91,13,2.5,1.35,1,1
2014-06-01,88,10,2.99,1.79,1,1
2014-06-01,22,11,2.49,1.25,1,1
2014-06-02,42,11,2.49,1.25,9,9
2014-06-02,69,13,2.99,1.61,9,9
2014-06-02,115,2,20.99,14.99,1,1
2014-06-02,55,11,2.99,1.5,8,8
2014-06-02,69,13,2.99,1.61,5,5
2014-06-02,120,11,20.99,13.49,10,10
2014-06-02,128,16,5.85,4.05,9,9
2014-06-02,80,12,2.99,1.79,5,5
2014-06-02,58,12,2.99,1.79,1,1
2014-06-02,58,16,2.99,1.79,6,6
2014-06-02,40,13,2.49,1.34,7,7
2014-06-02,135,16,5.85,4.05,1,1
2014-06-02,91,13,2.5,1.35,5,5
2014-06-02,46,13,2.49,1.35,8,8
2014-06-02,76,11,2.99,1.5,9,9
2014-06-02,19,16,2.49,1.49,1,1
2014-06-02,4,13,2.49,1.34,3,3
2014-06-02,127,11,5.85,3.6,9,9
2014-06-02,49,16,2.49,1.49,7,7
2014-06-02,37,12,2.49,1.49,3,3
2014-06-02,1,12,2.49,1.49,9,9
2014-06-02,68,12,2.99,1.79,7,7
2014-06-02,4,11,2.49,1.25,3,3
2014-06-02,135,11,5.85,3.6,5,5
2014-06-02,70,12,2.99,1.79,1,1
2014-06-02,76,2,2.99,1.79,9,9
2014-06-02,14,13,2.49,1.35,8,8
2014-06-02,138,2,1.1,0.66,1,1
2014-06-02,51,13,2.99,1.62,6,6
2014-06-02,55,16,2.99,1.79,1,1
2014-06-02,85,2,2.99,1.79,7,7
2014-06-03,10,11,2.49,1.25,1,1
2014-06-03,61,11,2.99,1.5,6,6
2014-06-03,19,11,2.49,1.25,1,1
2014-06-03,4,11,2.49,1.25,10,10
2014-06-03,8,12,2.49,1.49,3,3
2014-06-03,34,20,2.49,1.55,4,4
2014-06-03,141,13,0.3,0.16,6,3
2014-06-03,103,16,4.99,4.99,4,4
2014-06-03,104,11,4.99,2.99,7,7
2014-06-03,103,11,4.99,2.99,3,3
2014-06-03,63,13,2.99,1.61,7,7
2014-06-03,20,13,2.49,1.34,7,7
2014-06-03,43,16,2.49,1.49,5,5
2014-06-03,51,13,2.99,1.61,1,1
2014-06-03,114,13,20.99,14.09,1,1
2014-06-03,11,16,2.49,1.49,1,1
2014-06-04,20,12,2.49,1.49,1,1
2014-06-04,65,13,2.99,1.62,2,2
2014-06-04,128,10,5.85,4.05,1,1
2014-06-04,30,12,2.49,1.49,5,5
2014-06-04,114,2,25.19,17.99,10,10
2014-06-04,135,16,5.85,4.05,1,1
2014-06-04,116,13,25.19,16.91,7,7
2014-06-04,139,11,0.2,0.1,3,1
2014-06-04,66,20,2.99,1.85,3,3
2014-06-04,61,11,2.99,1.5,9,9
2014-06-04,17,13,2.49,1.35,2,2
2014-06-04,74,16,2.99,1.79,3,3
2014-06-04,81,16,2.99,1.79,3,3
2014-06-04,78,13,2.99,1.62,6,6
2014-06-04,48,12,2.49,1.49,9,9
2014-06-04,69,13,2.99,1.61,1,1
2014-06-04,85,11,2.99,1.5,2,2
2014-06-04,28,16,2.49,1.49,5,5
2014-06-04,124,16,25.19,17.99,7,7
2014-06-05,94,11,4.99,2.99,7,7
2014-06-05,9,11,2.49,1.25,1,1
2014-06-05,94,11,4.99,2.99,5,5
2014-06-05,3,13,2.49,1.34,1,1
2014-06-05,3,16,2.49,1.49,1,1
2014-06-05,115,16,25.19,17.99,6,6
2014-06-05,61,11,2.99,1.5,1,1
2014-06-05,103,11,4.99,2.99,6,6
2014-06-05,28,16,2.49,1.49,9,9
2014-06-05,79,16,2.99,1.79,3,3
2014-06-05,62,13,2.99,1.61,7,7
2014-06-05,129,11,5.85,3.6,8,8
2014-06-05,36,13,2.49,1.34,1,1
2014-06-05,28,11,2.49,1.25,3,3
2014-06-05,59,11,2.99,1.5,3,3
2014-06-05,63,20,2.99,1.85,9,9
2014-06-05,125,13,25.19,16.91,10,10
2014-06-05,1,12,2.49,1.49,1,1
2014-06-05,46,16,2.49,1.49,7,7
2014-06-05,10,20,2.49,1.54,1,1
2014-06-05,10,13,2.49,1.34,9,9
2014-06-05,88,2,2.99,1.79,1,1
2014-06-05,130,11,5.85,3.6,4,4
2014-06-05,4,11,2.49,1.25,10,10
2014-06-05,133,11,5.85,3.6,1,1
2014-06-05,105,11,4.99,2.99,3,3
2014-06-05,72,16,2.99,1.79,6,6
2014-06-05,43,11,2.49,1.25,5,5
2014-06-05,85,11,2.99,1.5,4,4
2014-06-05,73,16,2.99,1.79,9,9
2014-06-05,95,20,4.99,3.47,1,1
2014-06-05,123,11,25.19,16.19,2,2
2014-06-05,117,11,25.19,16.19,1,1
2014-06-05,118,13,25.19,16.91,5,5
2014-06-05,133,10,5.85,4.05,4,4
2014-06-05,92,13,4.99,3.15,6,6
2014-06-05,114,13,25.19,16.91,1,1
2014-06-05,34,16,2.49,1.49,3,3
2014-06-06,101,11,4.99,2.99,9,9
2014-06-06,130,10,5.85,4.05,5,5
2014-06-06,110,13,4.99,3.15,1,1
2014-06-06,29,11,2.49,1.25,1,1
2014-06-06,46,13,2.49,1.34,5,5
2014-06-06,85,2,2.99,1.8,2,2
2014-06-06,96,13,4.99,3.15,6,6
2014-06-06,117,10,25.19,17.99,5,5
2014-06-06,37,11,2.49,1.25,6,6
2014-06-06,25,20,2.49,1.54,5,5
2014-06-06,86,16,2.99,1.8,4,4
2014-06-06,61,13,2.99,1.61,1,1
2014-06-06,120,20,25.19,18.35,1,1
2014-06-06,46,16,2.49,1.49,7,7
2014-06-06,50,13,2.99,1.62,2,2
2014-06-06,95,2,4.99,4.99,8,8
2014-06-06,108,13,4.99,3.15,3,3
2014-06-07,8,11,2.49,1.25,9,9
2014-06-07,140,2,0.77,0.46,10,7
2014-06-07,106,11,4.99,2.99,5,5
2014-06-07,19,11,2.49,1.25,1,1
2014-06-07,138,16,0.37,0.22,3,1
2014-06-07,79,13,2.99,1.62,6,6
2014-06-07,97,13,4.99,3.15,9,9
2014-06-07,136,13,6.49,4.19,9,9
2014-06-07,16,2,2.49,1.49,5,5
2014-06-07,136,2,6.49,4.49,4,4
2014-06-07,119,13,25.19,16.91,2,2
2014-06-07,58,13,2.99,1.61,1,1
2014-06-07,95,13,4.99,3.15,2,2
2014-06-07,6,20,2.49,1.54,9,9
2014-06-07,43,20,2.49,1.54,7,7
2014-06-07,50,13,2.99,1.61,1,1
2014-06-07,106,20,4.99,3.47,7,7
2014-06-07,25,12,2.49,1.49,9,9
2014-06-07,88,11,2.99,1.5,1,1
2014-06-07,123,11,25.19,16.19,3,3
2014-06-07,22,13,2.49,1.34,7,7
2014-06-07,128,11,5.85,3.6,7,7
2014-06-07,1,13,2.49,1.34,1,1
2014-06-07,127,11,5.85,3.6,8,8
2014-06-07,102,16,4.99,3.79,1,1
2014-06-07,99,2,4.99,3.79,7,7
2014-06-08,134,20,5.5,3.95,6,6
2014-06-08,102,11,3.43,2.11,20,20
2014-06-08,112,12,37.09,26.89,10,10
2014-06-08,69,12,2.49,1.53,2,2
2014-06-08,72,13,2.49,1.39,6,6
2014-06-08,66,11,2.49,1.29,14,14
2014-06-08,1,16,2.12,1.3,14,14
2014-06-08,124,13,37.09,25.36,2,2
2014-06-08,88,2,2.49,1.53,2,2
2014-06-08,34,13,2.12,1.18,8,8
2014-06-08,109,13,3.43,2.22,2,2
2014-06-08,22,13,2.12,1.18,16,16
2014-06-08,44,13,2.12,1.18,4,4
2014-06-08,139,13,0.36,0.2,8,6
2014-06-09,22,16,2.12,1.3,8,8
2014-06-09,7,16,2.12,1.3,1,1
2014-06-09,30,16,2.12,1.31,4,4
2014-06-09,26,10,2.12,1.3,9,9
2014-06-09,61,13,2.49,1.39,9,9
2014-06-09,56,13,2.49,1.39,1,1
2014-06-09,10,12,2.12,1.3,1,1
2014-06-09,127,12,5.5,3.87,7,7
2014-06-09,72,13,2.49,1.39,5,5
2014-06-09,138,11,0.43,0.22,2,1
2014-06-09,22,20,2.12,1.34,7,7
2014-06-09,64,10,2.49,1.53,7,7
2014-06-09,85,13,2.49,1.39,9,9
2014-06-09,75,11,2.49,1.29,9,9
2014-06-09,127,11,5.5,3.46,1,1
2014-06-09,103,13,3.43,2.22,5,5
