s_data,s_p_id,s_sk_id,s_cena_sprzedazy,s_cena_zakupu,s_liczba_towarow,s_liczba_klientow
2014-06-02,72,17,2.99,1.2,1,1
2014-06-02,78,17,2.99,1.2,5,5
2014-06-02,115,18,20.99,13.19,10,10
2014-06-02,85,1,2.99,1.79,10,10
2014-06-02,121,8,20.99,16.79,7,7
2014-06-02,131,19,5.85,4.05,3,3
2014-06-02,18,17,2.49,1,7,7
2014-06-02,49,3,2.49,0.62,10,10
2014-06-02,25,3,2.49,0.62,9,9
2014-06-02,8,3,2.49,0.62,4,4
2014-06-02,85,1,2.99,1.79,3,3
2014-06-03,34,8,2.49,1.79,5,5
2014-06-03,14,1,2.49,1.49,1,1
2014-06-03,52,1,2.99,1.79,5,5
2014-06-03,4,1,2.49,1.49,9,9
2014-06-03,105,6,4.99,3.79,3,3
2014-06-03,130,18,5.85,3.51,5,5
2014-06-03,137,1,0.3,0.18,10,5
2014-06-03,88,1,2.99,1.8,4,4
2014-06-03,37,6,2.49,1.74,9,9
2014-06-03,120,3,20.99,9.74,1,1
2014-06-03,28,1,2.49,1.49,5,5
2014-06-03,36,7,2.49,1.49,9,9
2014-06-03,38,17,2.49,1,1,1
2014-06-03,25,1,2.49,1.49,5,5
2014-06-03,133,17,5.85,3.15,1,1
2014-06-03,18,18,2.49,1.2,9,9
2014-06-03,109,17,4.99,2.59,9,9
2014-06-03,137,6,0.33,0.23,11,6
2014-06-03,11,1,2.49,1.49,1,1
2014-06-03,67,19,2.99,1.79,9,9
2014-06-03,79,19,2.99,1.79,3,3
2014-06-03,9,1,2.49,1.49,7,7
2014-06-03,66,3,2.99,0.75,9,9
2014-06-03,72,6,2.99,2.09,7,7
2014-06-03,39,1,2.49,1.49,3,3
2014-06-03,31,1,2.49,1.49,5,5
2014-06-03,118,7,20.99,14.99,6,6
2014-06-03,109,19,4.99,4.99,8,8
2014-06-03,100,18,4.99,2.91,7,7
2014-06-03,72,19,2.99,1.79,9,9
2014-06-03,35,7,2.49,1.49,3,3
2014-06-03,1,1,2.49,1.49,1,1
2014-06-03,15,1,2.49,1.49,3,3
2014-06-03,61,3,2.99,0.75,7,7
2014-06-03,36,3,2.49,0.62,1,1
2014-06-03,39,1,2.49,1.49,1,1
2014-06-03,16,18,2.49,1.2,7,7
2014-06-03,1,1,2.49,1.49,9,9
2014-06-03,11,1,2.49,1.49,5,5
2014-06-03,106,1,4.99,4.99,6,6
2014-06-03,13,1,2.49,1.49,3,3
2014-06-03,25,6,2.49,1.74,1,1
2014-06-03,57,1,2.99,1.79,9,9
2014-06-03,87,1,2.99,1.79,1,1
2014-06-03,102,1,4.99,4.99,1,1
2014-06-04,15,1,2.49,1.5,2,2
2014-06-04,116,7,25.19,17.99,9,9
2014-06-04,43,7,2.49,1.49,1,1
2014-06-04,115,3,25.19,11.69,6,6
2014-06-04,30,17,2.49,1,1,1
2014-06-04,40,1,2.49,1.49,1,1
2014-06-04,125,3,25.19,11.69,9,9
2014-06-04,42,17,2.49,1,5,5
2014-06-04,6,7,2.49,1.49,1,1
2014-06-04,70,1,2.99,1.8,2,2
2014-06-04,4,3,2.49,0.62,1,1
2014-06-04,21,6,2.49,1.74,3,3
2014-06-04,24,7,2.49,1.5,4,4
2014-06-04,18,3,2.49,0.62,7,7
2014-06-04,60,1,2.99,1.79,7,7
2014-06-04,88,1,2.99,1.79,9,9
2014-06-04,82,1,2.99,1.79,3,3
2014-06-04,94,1,4.99,4.99,1,1
2014-06-04,107,1,4.99,4.99,9,9
2014-06-04,28,7,2.49,1.49,1,1
2014-06-04,121,6,25.19,19.79,8,8
2014-06-04,15,1,2.49,1.49,6,6
2014-06-04,52,17,2.99,1.2,9,9
2014-06-04,35,18,2.49,1.2,1,1
2014-06-04,70,1,2.99,1.79,3,3
2014-06-04,94,18,4.99,2.91,1,1
2014-06-04,103,3,4.99,2,1,1
2014-06-04,26,3,2.49,0.62,1,1
2014-06-04,78,17,2.99,1.2,7,7
2014-06-05,83,1,2.99,1.79,9,9
2014-06-05,13,3,2.49,0.62,3,3
2014-06-05,127,7,5.85,4.05,7,7
2014-06-05,18,6,2.49,1.74,1,1
2014-06-05,10,1,2.49,1.49,5,5
2014-06-05,63,1,2.99,1.79,3,3
2014-06-05,31,6,2.49,1.74,1,1
2014-06-05,38,7,2.49,1.49,9,9
2014-06-05,55,8,2.99,2.15,3,3
2014-06-05,122,3,25.19,11.69,6,6
2014-06-05,139,1,0.38,0.23,8,5
2014-06-05,80,7,2.99,1.79,9,9
2014-06-05,82,1,2.99,1.79,3,3
2014-06-05,73,19,2.99,1.79,7,7
2014-06-05,139,17,0.46,0.18,13,10
2014-06-05,76,1,2.99,1.8,2,2
2014-06-05,50,1,2.99,1.8,2,2
2014-06-05,88,6,2.99,2.09,10,10
2014-06-05,96,19,4.99,4.99,1,1
2014-06-05,140,6,0.55,0.39,2,1
2014-06-05,123,1,25.19,17.99,3,3
2014-06-05,141,17,0.5,0.2,6,5
2014-06-05,30,3,2.49,0.62,5,5
2014-06-05,101,1,4.99,4.99,6,6
2014-06-05,55,6,2.99,2.09,1,1
2014-06-05,79,17,2.99,1.2,5,5
2014-06-05,141,6,0.53,0.37,8,7
2014-06-05,52,17,2.99,1.2,1,1
2014-06-05,79,7,2.99,1.79,7,7
2014-06-05,4,17,2.49,1,5,5
2014-06-05,99,1,4.99,4.99,1,1
2014-06-05,49,1,2.49,1.5,2,2
2014-06-05,119,17,25.19,14.39,1,1
2014-06-05,113,17,25.19,14.39,7,7
2014-06-05,31,18,2.49,1.2,5,5
2014-06-05,90,7,2.99,1.79,1,1
2014-06-05,127,3,5.85,2.48,1,1
2014-06-05,50,1,2.99,1.79,9,9
2014-06-05,19,1,2.49,1.49,8,8
2014-06-05,80,1,2.99,1.79,7,7
2014-06-05,4,7,2.49,1.49,9,9
2014-06-05,53,7,2.99,1.79,1,1
2014-06-05,56,1,2.99,1.79,1,1
2014-06-05,129,19,5.85,4.05,3,3
2014-06-05,70,6,2.99,2.09,7,7
2014-06-05,31,18,2.49,1.2,3,3
2014-06-05,52,19,2.99,1.79,9,9
2014-06-05,55,17,2.99,1.2,1,1
2014-06-05,68,17,2.99,1.2,1,1
2014-06-05,135,1,5.85,4.05,3,3
2014-06-05,43,1,2.49,1.49,5,5
2014-06-05,97,1,4.99,4.99,1,1
2014-06-05,117,1,25.19,17.99,1,1
2014-06-05,5,17,2.49,1,6,6
2014-06-05,25,6,2.49,1.74,3,3
2014-06-05,137,7,0.49,0.29,11,9
2014-06-05,17,19,2.49,1.49,9,9
2014-06-05,110,6,4.99,3.79,3,3
2014-06-06,89,17,2.99,1.2,6,6
2014-06-06,19,17,2.49,1,1,1
2014-06-06,47,1,2.49,1.5,4,4
2014-06-06,29,17,2.49,1,9,9
2014-06-06,97,6,4.99,3.79,5,5
2014-06-06,11,3,2.49,0.62,1,1
2014-06-06,73,19,2.99,1.79,9,9
2014-06-06,83,6,2.99,2.09,3,3
2014-06-06,112,1,25.19,17.99,7,7
2014-06-06,134,6,5.85,4.5,3,3
2014-06-06,19,1,2.49,1.49,9,9
2014-06-06,106,18,4.99,2.91,1,1
2014-06-06,114,1,25.19,17.99,5,5
2014-06-06,79,7,2.99,1.79,1,1
2014-06-06,118,1,25.19,17.99,1,1
2014-06-06,109,17,4.99,2.59,5,5
2014-06-06,58,1,2.99,1.79,3,3
2014-06-06,129,17,5.85,3.15,9,9
2014-06-06,31,8,2.49,1.79,1,1
2014-06-06,63,17,2.99,1.2,7,7
2014-06-06,45,1,2.49,1.49,8,8
2014-06-06,120,17,25.19,14.39,1,1
2014-06-07,95,17,4.99,2.59,9,9
2014-06-07,28,1,2.49,1.49,9,9
2014-06-07,66,1,2.99,1.79,1,1
2014-06-07,40,1,2.49,1.49,8,8
2014-06-07,75,6,2.99,2.09,1,1
2014-06-07,54,19,2.99,1.79,1,1
2014-06-07,114,1,25.19,17.99,10,10
2014-06-07,76,3,2.99,0.75,9,9
2014-06-07,13,1,2.49,1.49,5,5
2014-06-07,100,18,4.99,2.91,3,3
2014-06-07,112,1,4.19,2.99,7,7
2014-06-07,97,8,4.99,3.87,5,5
2014-06-07,56,1,2.99,1.79,7,7
2014-06-07,86,3,2.99,0.75,5,5
2014-06-07,7,18,2.49,1.2,5,5
2014-06-07,70,1,2.99,1.79,5,5
2014-06-07,106,3,4.99,2,8,8
2014-06-07,82,7,2.99,1.79,9,9
2014-06-07,76,1,2.99,1.79,1,1
2014-06-07,12,17,2.49,1,7,7
2014-06-07,10,8,2.49,1.79,7,7
2014-06-07,65,7,2.99,1.79,1,1
2014-06-07,139,7,0.4,0.24,9,6
2014-06-07,33,7,2.49,1.49,3,3
2014-06-07,40,1,2.49,1.49,1,1
2014-06-07,79,1,2.99,1.79,7,7
2014-06-07,71,3,2.99,0.75,1,1
2014-06-07,31,17,2.49,1,8,8
2014-06-07,124,19,25.19,17.99,4,4
2014-06-07,82,7,2.99,1.79,1,1
2014-06-08,109,1,3.43,3.43,14,14
2014-06-08,74,18,2.49,1.25,2,2
2014-06-08,34,1,2.12,1.31,2,2
2014-06-08,4,17,2.12,0.9,2,2
2014-06-08,94,3,3.43,1.45,2,2
2014-06-08,70,1,2.49,1.53,14,14
2014-06-08,91,6,2.65,1.89,14,14
2014-06-08,55,7,2.49,1.53,6,6
2014-06-08,52,18,2.49,1.25,2,2
2014-06-08,8,6,2.12,1.51,20,20
2014-06-08,64,3,2.49,0.69,16,16
2014-06-08,37,1,2.12,1.31,2,2
2014-06-08,1,1,2.12,1.31,2,2
2014-06-08,46,1,2.12,1.31,2,2
2014-06-08,112,1,37.09,26.89,2,2
2014-06-08,137,1,0.4,0.24,12,10
2014-06-08,1,1,2.12,1.31,4,4
2014-06-08,97,19,3.43,3.43,14,14
2014-06-08,34,3,2.12,0.59,10,10
2014-06-08,112,1,37.09,26.89,18,18
2014-06-08,95,3,3.43,1.45,2,2
2014-06-08,97,17,3.43,1.85,10,10
2014-06-08,109,19,3.43,3.43,12,12
2014-06-08,8,1,2.12,1.31,4,4
2014-06-08,104,8,3.43,2.69,14,14
2014-06-08,46,1,2.12,1.3,14,14
2014-06-08,109,1,3.43,3.43,18,18
2014-06-08,126,3,22.25,10.78,20,20
2014-06-09,89,3,2.49,0.69,3,3
2014-06-09,79,17,2.49,1.05,1,1
2014-06-09,72,17,2.49,1.05,9,9
2014-06-09,19,17,2.12,0.9,1,1
2014-06-09,7,6,2.12,1.51,6,6
2014-06-09,127,1,5.5,3.87,10,10
2014-06-09,92,17,3.43,1.85,9,9
2014-06-09,61,17,2.49,1.05,3,3
2014-06-09,124,17,37.09,21.79,10,10
2014-06-09,13,17,2.12,0.9,9,9
2014-06-09,1,7,2.12,1.3,5,5
2014-06-09,81,7,2.49,1.53,8,8
2014-06-09,16,3,2.12,0.59,1,1
2014-06-09,141,1,0.2,0.13,7,3
2014-06-09,8,1,2.12,1.3,7,7
2014-06-09,71,3,2.49,0.69,5,5
2014-06-09,102,3,3.43,1.45,1,1
2014-06-09,130,6,5.5,4.28,1,1
2014-06-09,121,8,37.09,29.95,1,1
2014-06-09,54,3,2.49,0.69,4,4
2014-06-09,16,3,2.12,0.59,6,6
2014-06-09,136,1,6.88,4.84,5,5
2014-06-09,129,17,5.5,3.06,1,1
2014-06-09,59,17,2.49,1.05,10,10
2014-06-09,82,1,2.49,1.53,9,9
2014-06-09,38,17,2.12,0.9,1,1
2014-06-09,70,17,2.49,1.05,3,3
2014-06-09,13,6,2.12,1.51,2,2
2014-06-09,5,6,2.12,1.51,8,8
2014-06-09,41,8,2.12,1.55,1,1
2014-06-09,95,17,3.43,1.85,9,9
2014-06-09,28,17,2.12,0.9,9,9
2014-06-09,71,7,2.49,1.53,5,5
2014-06-09,55,17,2.49,1.06,2,2
2014-06-09,1,19,2.12,1.3,1,1
2014-06-09,121,17,37.09,21.79,1,1
2014-06-09,18,1,2.12,1.3,5,5
2014-06-09,86,17,2.49,1.05,6,6
2014-06-09,46,1,2.12,1.3,1,1
2014-06-09,28,6,2.12,1.51,2,2
2014-06-09,128,1,5.5,3.87,10,10
2014-06-09,126,17,22.25,13.07,3,3
2014-06-09,7,6,2.12,1.51,1,1
2014-06-09,108,6,3.43,2.64,6,6
2014-06-09,49,7,2.12,1.3,1,1
2014-06-09,10,7,2.12,1.3,9,9
2014-06-09,66,1,2.49,1.53,1,1
2014-06-09,91,17,2.65,1.12,9,9
2014-06-09,23,1,2.12,1.3,3,3
2014-06-09,20,1,2.12,1.3,1,1
2014-06-09,1,19,2.12,1.3,7,7
2014-06-09,74,1,2.49,1.53,1,1
2014-06-09,97,18,3.43,2.06,7,7
2014-06-09,4,6,2.12,1.51,4,4
2014-06-09,49,19,2.12,1.3,6,6
2014-06-09,106,1,3.43,3.43,1,1
2014-06-09,109,6,3.43,2.64,5,5
2014-06-09,70,1,2.49,1.53,1,1
2014-06-10,24,17,2.12,0.9,5,5
2014-06-10,112,1,37.09,26.89,6,6
2014-06-10,37,1,2.12,1.31,2,2
2014-06-10,115,1,37.09,26.89,6,6
2014-06-10,101,17,3.43,1.85,2,2
2014-06-10,24,17,2.12,0.9,7,7
2014-06-10,130,8,5.5,4.36,1,1
2014-06-10,48,17,2.12,0.9,5,5
2014-06-10,19,18,2.12,1.06,4,4
2014-06-10,49,19,2.12,1.3,6,6
2014-06-10,104,1,3.43,3.43,10,10
2014-06-10,38,1,2.12,1.3,5,5
2014-06-10,43,8,2.12,1.55,5,5
2014-06-10,29,3,2.12,0.59,1,1
2014-06-10,32,18,2.12,1.06,1,1
2014-06-10,58,18,2.49,1.25,8,8
2014-06-10,22,7,2.12,1.3,1,1
2014-06-10,52,18,2.49,1.24,7,7
2014-06-10,79,18,2.49,1.24,3,3
2014-06-10,136,17,6.88,3.82,3,3
2014-06-10,111,17,3.43,1.85,1,1
2014-06-10,115,1,37.09,26.89,3,3
2014-06-10,2,6,2.12,1.51,5,5
2014-06-10,71,19,2.49,1.53,1,1
2014-06-10,47,18,2.12,1.06,6,6
2014-06-10,102,7,3.43,3.43,5,5
2014-06-10,115,1,37.09,26.89,5,5
2014-06-10,1,6,2.12,1.51,1,1
2014-06-10,24,3,2.12,0.59,5,5
2014-06-10,40,17,2.12,0.9,10,10
2014-06-10,58,7,2.49,1.53,8,8
2014-06-11,115,1,37.09,26.89,10,10
2014-06-11,104,1,3.43,3.43,3,3
2014-06-11,133,6,5.5,4.28,5,5
2014-06-11,17,17,2.12,0.9,1,1
2014-06-11,64,7,2.49,1.53,4,4
2014-06-11,121,3,37.09,17.97,1,1
2014-06-11,17,1,2.12,1.3,3,3
2014-06-11,55,6,2.49,1.77,1,1
2014-06-11,22,7,2.12,1.3,6,6
2014-06-11,3,1,2.12,1.3,6,6
2014-06-11,25,17,2.12,0.9,7,7
2014-06-11,66,18,2.49,1.24,3,3
2014-06-11,109,19,3.43,3.43,7,7
2014-06-11,108,1,3.43,3.43,3,3
2014-06-11,103,1,3.43,3.43,9,9
2014-06-11,100,17,3.43,1.85,2,2
2014-06-11,32,17,2.12,0.9,2,2
2014-06-11,109,19,3.43,3.43,1,1
2014-06-11,73,1,2.49,1.53,3,3
2014-06-11,18,17,2.12,0.9,5,5
2014-06-11,25,7,2.12,1.3,5,5
2014-06-11,92,3,3.43,1.45,3,3
2014-06-12,74,3,2.49,0.69,5,5
2014-06-12,22,8,2.12,1.55,1,1
2014-06-12,112,17,37.09,21.79,5,5
2014-06-12,127,1,5.5,3.87,1,1
2014-06-12,6,17,2.12,0.9,5,5
2014-06-12,70,1,2.49,1.53,1,1
2014-06-12,28,1,2.12,1.3,3,3
2014-06-12,43,1,2.12,1.3,7,7
2014-06-12,31,18,2.12,1.06,6,6
2014-06-12,67,7,2.49,1.53,5,5
2014-06-12,82,18,2.49,1.24,3,3
2014-06-12,121,1,37.09,26.89,5,5
2014-06-12,69,3,2.49,0.69,1,1
2014-06-12,14,1,2.12,1.3,7,7
2014-06-12,136,7,6.88,4.84,4,4
2014-06-12,5,18,2.12,1.06,7,7
2014-06-12,139,17,0.33,0.14,10,7
2014-06-12,102,7,3.43,3.43,9,9
2014-06-12,118,6,37.09,29.44,1,1
2014-06-12,124,3,37.09,17.97,9,9
2014-06-12,89,3,2.49,0.69,3,3
2014-06-12,43,1,2.12,1.3,1,1
2014-06-12,4,3,2.12,0.59,2,2
2014-06-12,112,17,37.09,21.79,7,7
2014-06-12,72,8,2.49,1.82,5,5
2014-06-12,16,1,2.12,1.3,9,9
2014-06-12,20,8,2.12,1.55,1,1
2014-06-12,31,1,2.12,1.3,6,6
2014-06-12,115,1,37.09,26.89,2,2
2014-06-12,97,1,3.43,3.43,3,3
2014-06-12,107,17,3.43,1.85,3,3
2014-06-12,78,7,2.49,1.53,4,4
2014-06-12,9,17,2.12,0.9,5,5
2014-06-12,61,17,2.49,1.05,10,10
2014-06-12,64,3,2.49,0.69,7,7
2014-06-12,118,1,37.09,26.89,5,5
2014-06-12,82,6,2.49,1.77,9,9
2014-06-12,46,1,2.12,1.3,3,3
2014-06-12,45,1,2.12,1.3,8,8
2014-06-12,31,19,2.12,1.3,5,5
2014-06-12,14,1,2.12,1.3,9,9
2014-06-12,13,17,2.12,0.9,1,1
2014-06-12,5,17,2.12,0.9,6,6
2014-06-12,95,7,3.43,3.43,6,6
2014-06-12,119,17,37.09,21.79,5,5
2014-06-12,125,17,37.09,21.79,5,5
2014-06-12,25,17,2.12,0.9,5,5
2014-06-12,19,1,2.12,1.3,7,7
2014-06-12,53,1,2.49,1.53,1,1
2014-06-12,22,8,2.12,1.55,1,1
2014-06-12,13,1,2.12,1.3,1,1
2014-06-12,76,7,2.49,1.53,10,10
2014-06-12,103,1,3.43,3.43,1,1
2014-06-12,19,1,2.12,1.3,5,5
2014-06-12,71,6,2.49,1.77,5,5
2014-06-12,74,19,2.49,1.53,9,9
2014-06-13,16,19,2.12,1.3,14,14
2014-06-13,37,1,2.12,1.3,10,10
2014-06-13,78,6,2.49,1.77,10,10
2014-06-13,21,17,2.12,0.9,6,6
2014-06-13,79,7,2.49,1.53,20,20
2014-06-13,112,1,37.09,26.89,18,18
2014-06-13,65,1,2.49,1.53,8,8
2014-06-13,97,1,3.43,3.43,6,6
2014-06-13,1,8,2.12,1.55,18,18
2014-06-13,130,17,5.5,3.06,16,16
2014-06-13,109,19,3.43,3.43,20,20
2014-06-13,48,8,2.12,1.55,12,12
2014-06-13,119,1,37.09,26.89,18,18
2014-06-13,100,7,3.43,3.43,10,10
2014-06-13,70,17,2.49,1.05,12,12
2014-06-13,55,1,2.49,1.53,18,18
2014-06-13,43,17,2.12,0.9,4,4
2014-06-13,27,19,2.12,1.31,2,2
2014-06-13,1,3,2.12,0.59,16,16
2014-06-13,12,1,2.12,1.3,12,12
2014-06-13,58,3,2.49,0.7,2,2
2014-06-13,65,1,2.49,1.53,2,2
2014-06-13,80,6,2.49,1.77,12,12
2014-06-13,56,17,2.49,1.05,18,18
2014-06-13,77,1,2.49,1.53,2,2
2014-06-13,127,1,5.5,3.87,18,18
2014-06-13,113,17,37.09,21.79,2,2
2014-06-13,109,7,3.43,3.43,2,2
2014-06-13,109,1,3.43,3.43,14,14
2014-06-13,91,6,2.65,1.89,20,20
2014-06-14,140,17,0.6,0.24,6,4
2014-06-14,20,6,2.45,1.72,8,8
2014-06-14,50,17,2.6,1.04,7,7
2014-06-14,1,3,2.45,0.61,1,1
2014-06-14,40,8,2.45,1.76,8,8
2014-06-14,119,17,27.99,15.99,4,4
2014-06-14,40,17,2.45,0.98,1,1
2014-06-14,124,19,27.99,19.99,6,6
2014-06-14,14,1,2.45,1.47,8,8
2014-06-14,46,7,2.45,1.47,7,7
2014-06-14,84,3,2.6,0.65,5,5
2014-06-14,31,19,2.45,1.47,1,1
2014-06-14,64,17,2.6,1.04,1,1
2014-06-14,69,17,2.6,1.04,3,3
2014-06-14,85,3,2.6,0.65,3,3
2014-06-14,4,1,2.45,1.47,3,3
2014-06-14,94,3,3.74,1.5,4,4
2014-06-14,58,1,2.6,1.56,2,2
2014-06-14,139,7,0.15,0.09,4,1
2014-06-14,55,3,2.6,0.65,1,1
2014-06-14,69,1,2.6,1.56,1,1
2014-06-14,11,1,2.45,1.47,3,3
2014-06-14,95,17,3.74,1.94,1,1
2014-06-14,33,6,2.45,1.72,7,7
2014-06-14,115,1,11.19,7.99,4,4
2014-06-14,4,18,2.45,1.18,2,2
2014-06-14,100,7,3.74,3.74,1,1
2014-06-14,60,19,2.6,1.56,8,8
2014-06-14,70,1,2.6,1.56,1,1
2014-06-14,31,1,2.45,1.47,1,1
2014-06-14,36,3,2.45,0.61,1,1
2014-06-14,47,3,2.45,0.61,3,3
2014-06-14,112,18,11.19,7.03,7,7
2014-06-14,14,1,2.45,1.47,1,1
2014-06-14,4,1,2.45,1.47,5,5
2014-06-14,107,19,3.74,3.74,2,2
2014-06-14,124,17,27.99,15.99,2,2
2014-06-14,121,17,27.99,15.99,1,1
2014-06-14,61,1,2.6,1.56,9,9
2014-06-14,52,6,2.6,1.82,3,3
2014-06-14,45,1,2.45,1.47,8,8
2014-06-14,80,19,2.6,1.56,5,5
2014-06-14,37,1,2.45,1.47,5,5
2014-06-14,133,6,5.66,4.35,5,5
2014-06-14,58,1,2.6,1.56,9,9
2014-06-14,7,19,2.45,1.47,3,3
2014-06-14,34,7,2.45,1.47,9,9
2014-06-14,55,6,2.6,1.82,10,10
2014-06-14,40,17,2.45,0.98,9,9
2014-06-14,132,8,5.66,4.44,2,2
2014-06-14,56,19,2.6,1.56,7,7
2014-06-14,36,1,2.45,1.47,7,7
2014-06-14,135,3,5.66,2.39,1,1
2014-06-14,112,19,11.19,7.99,5,5
2014-06-14,109,18,3.74,2.18,9,9
2014-06-14,81,17,2.6,1.04,1,1
2014-06-14,76,19,2.6,1.56,1,1
2014-06-15,28,3,2.45,0.61,3,3
2014-06-15,118,17,11.19,6.39,1,1
2014-06-15,139,1,0.4,0.24,9,6
2014-06-15,37,17,2.45,0.98,1,1
2014-06-15,25,1,2.45,1.47,7,7
2014-06-15,14,1,2.45,1.47,5,5
2014-06-15,133,1,5.66,3.92,8,8
2014-06-15,133,8,5.66,4.44,4,4
2014-06-15,79,17,2.6,1.04,4,4
2014-06-15,133,7,5.66,3.92,3,3
2014-06-15,124,1,27.99,19.99,6,6
2014-06-15,139,3,0.25,0.06,12,5
2014-06-15,32,7,2.45,1.47,10,10
2014-06-15,72,17,2.6,1.04,9,9
2014-06-15,36,19,2.45,1.47,1,1
2014-06-15,103,1,3.74,3.74,4,4
2014-06-15,94,1,3.74,3.74,6,6
2014-06-15,75,17,2.6,1.04,9,9
2014-06-15,127,1,5.66,3.92,8,8
2014-06-15,96,6,3.74,2.84,3,3
2014-06-15,51,19,2.6,1.56,4,4
2014-06-15,5,17,2.45,0.98,9,9
2014-06-15,65,3,2.6,0.65,9,9
2014-06-15,90,18,2.6,1.25,9,9
2014-06-15,13,18,2.45,1.18,1,1
2014-06-15,141,1,0.4,0.24,6,4
2014-06-15,91,17,2.5,1,5,5
2014-06-15,51,3,2.6,0.65,1,1
2014-06-15,63,1,2.6,1.56,1,1
2014-06-15,34,17,2.45,0.98,7,7
2014-06-15,73,3,2.6,0.65,6,6
2014-06-15,4,18,2.45,1.18,7,7
2014-06-15,97,17,3.74,1.94,1,1
2014-06-15,72,1,2.6,1.56,3,3
2014-06-15,60,8,2.6,1.87,1,1
2014-06-15,106,1,3.74,3.74,1,1
2014-06-15,137,1,0.54,0.32,10,9
2014-06-15,85,8,2.6,1.87,5,5
2014-06-15,141,8,0.34,0.25,7,4
2014-06-15,12,1,2.45,1.47,5,5
2014-06-15,110,1,3.74,3.74,1,1
2014-06-15,123,17,27.99,15.99,8,8
2014-06-15,76,17,2.6,1.04,6,6
2014-06-15,31,1,2.45,1.47,1,1
2014-06-15,79,1,2.6,1.56,1,1
2014-06-15,7,1,2.45,1.47,1,1
2014-06-15,110,17,3.74,1.94,6,6
2014-06-15,79,8,2.6,1.87,1,1
2014-06-15,100,7,3.74,3.74,1,1
2014-06-15,50,1,2.6,1.56,7,7
2014-06-15,60,1,2.6,1.56,4,4
2014-06-15,19,1,2.45,1.47,1,1
2014-06-15,88,7,2.6,1.56,9,9
2014-06-15,140,1,0.9,0.54,1,1
2014-06-15,93,1,3.74,3.74,3,3
2014-06-15,95,3,3.74,1.5,10,10
2014-06-15,73,1,2.6,1.56,4,4
2014-06-15,80,1,2.6,1.56,1,1
2014-06-15,18,1,2.45,1.47,9,9
2014-06-15,61,1,2.6,1.56,6,6
2014-06-15,139,8,0.33,0.24,9,5
2014-06-15,5,7,2.45,1.47,6,6
2014-06-15,121,1,27.99,19.99,6,6
2014-06-15,29,1,2.45,1.47,1,1
2014-06-15,46,17,2.45,0.98,1,1
2014-06-15,35,1,2.45,1.47,5,5
2014-06-15,24,7,2.45,1.47,8,8
2014-06-15,87,1,2.6,1.56,3,3
2014-06-15,1,6,2.45,1.72,7,7
2014-06-15,121,17,27.99,15.99,7,7
2014-06-15,103,19,3.74,3.74,3,3
2014-06-15,109,1,3.74,3.74,10,10
2014-06-15,5,18,2.45,1.18,1,1
2014-06-15,122,17,27.99,15.99,1,1
2014-06-15,132,1,5.66,3.92,6,6
2014-06-15,52,1,2.6,1.56,1,1
2014-06-15,61,17,2.6,1.04,5,5
2014-06-16,86,1,2.6,1.56,6,6
2014-06-16,85,17,2.6,1.04,4,4
2014-06-16,82,1,2.6,1.56,2,2
2014-06-16,78,6,2.6,1.82,2,2
2014-06-16,97,1,3.74,3.74,6,6
2014-06-16,12,19,2.45,1.47,9,9
2014-06-16,104,1,3.74,3.74,10,10
2014-06-16,15,17,2.45,0.98,3,3
2014-06-16,13,6,2.45,1.72,3,3
2014-06-16,39,17,2.45,0.98,6,6
2014-06-16,60,1,2.6,1.56,3,3
2014-06-16,135,1,5.66,3.92,1,1
2014-06-16,120,1,27.99,19.99,9,9
2014-06-16,46,18,2.45,1.18,6,6
2014-06-16,84,1,2.6,1.56,10,10
2014-06-16,121,6,27.99,21.99,9,9
2014-06-16,1,1,2.45,1.47,7,7
2014-06-16,13,3,2.45,0.61,3,3
2014-06-16,25,1,2.45,1.47,1,1
2014-06-16,12,6,2.45,1.72,3,3
2014-06-16,119,1,27.99,19.99,5,5
2014-06-16,50,17,2.6,1.04,9,9
2014-06-16,112,6,11.19,8.79,1,1
2014-06-16,39,1,2.45,1.47,9,9
2014-06-16,10,1,2.45,1.47,10,10
2014-06-16,97,7,3.74,3.74,7,7
2014-06-16,109,1,3.74,3.74,7,7
2014-06-17,95,17,4.99,2.59,5,5
2014-06-17,43,1,2.49,1.49,3,3
2014-06-17,112,19,20.99,14.99,5,5
2014-06-17,15,17,2.49,1,5,5
2014-06-17,3,7,2.49,1.49,10,10
2014-06-17,79,1,2.75,1.65,5,5
2014-06-17,79,17,2.75,1.1,7,7
2014-06-17,139,18,0.6,0.29,1,1
2014-06-17,22,6,2.49,1.74,5,5
2014-06-17,94,1,4.99,4.99,5,5
2014-06-17,66,8,2.75,1.98,3,3
2014-06-17,93,3,4.99,2,5,5
2014-06-17,51,1,2.75,1.65,5,5
2014-06-17,138,1,1.1,0.66,5,5
2014-06-17,86,7,2.75,1.65,10,10
2014-06-17,79,17,2.75,1.1,6,6
2014-06-17,105,17,4.99,2.59,3,3
2014-06-17,43,3,2.49,0.62,6,6
2014-06-17,58,7,2.75,1.65,3,3
2014-06-17,40,8,2.49,1.79,5,5
2014-06-17,70,17,2.75,1.1,1,1
2014-06-17,17,3,2.49,0.62,6,6
2014-06-17,66,1,2.75,1.65,6,6
2014-06-17,61,6,2.75,1.93,1,1
2014-06-17,76,6,2.75,1.93,4,4
2014-06-17,133,3,5.85,2.48,3,3
